ID,Role,Reference Document Type,If user is the owner,Level,Select,Read,Write,Create,Delete,Submit,Cancel,Amend,Report,Export,Import,Set User Permissions,Share,Print,Email
"""8470133e1b""",HR User,Employee Tax Exemption Proof Submission,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"""1a5b48c61d""",System Manager,Employee Tax Exemption Proof Submission,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"""330b9db481""",HR Manager,Employee Tax Exemption Proof Submission,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"""7bdfec96a2""",Employee,Employee Tax Exemption Proof Submission,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"""65123fa4b6""",Employee Self Service,Employee Tax Exemption Proof Submission,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1
"""950a54e340""",Accounts User,Timesheet,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1
"""85e21d235a""",Projects User,Timesheet,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"""014932c5ab""",Accounts User,Timesheet,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"""0b08f00292""",Manufacturing User,Timesheet,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"""a2783a9431""",Employee,Timesheet,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"""8e30173534""",HR User,Timesheet,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"""7f8b011e6d""",Employee Self Service,Timesheet,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
"""c98675398b""",HR User,Job Applicant,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"""0e51793508""",Employee Self Service,Job Applicant,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""383ae5d344""",HR Manager,Department,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1
"""6aaad7ec73""",Academics User,Department,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"""85911310fb""",HR User,Department,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"""9654f9e007""",Employee Self Service,Department,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""5c6afc6e83""",Sales User,Company,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"""b5c77e9165""",Projects User,Company,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"""ca77115173""",Stock User,Company,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"""2b1c745a79""",Purchase User,Company,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"""24f2b93097""",Employee,Company,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"""5d134b3134""",System Manager,Company,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"""bc7b7c939d""",Accounts Manager,Company,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"""e54697cb4b""",Accounts User,Company,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"""fab6db0982""",Employee Self Service,Company,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""1cbe445cbd""",Expense Approver,Employee Advance,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"""84adf24fbf""",Employee,Employee Advance,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1
"""866478a52d""",Employee Self Service,Employee Advance,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"""a5a47b16b4""",HR User,Payroll Period,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"""5f9cd80861""",System Manager,Payroll Period,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"""9631c506fa""",HR Manager,Payroll Period,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
