ID,Item Code,Item Group,Short Name,Default Unit of Measure,Variant Of,Item Name,Display Name,Generic Drug,Product Preparation,HSN/SAC,Is Nil Rated or Exempted,Is Non GST,Requires Sample,Is Item from Hub,Product Route,Classification,Sub Classification,Vaccine Type,Dosage,Sub Preparation Type,Additional Label Info,Disabled,Allow Alternative Item,Maintain Stock,Include Item In Manufacturing,Is Consignment,Is CSSD Package,Opening Stock,Valuation Rate,Standard Selling Rate,Is Fixed Asset,Auto Create Assets on Purchase,Asset Category,Item Barcode,Asset Naming Series,Over Delivery/Receipt Allowance (%),Over Billing Allowance (%),Brand,Description,Shelf Life In Days,End of Life,Default Material Request Type,Valuation Method,Warranty Period (in days),Weight Per Unit,Weight UOM,Has Batch No,Automatically Create New Batch,Batch Number Series,Has Expiry Date,Retain Sample,Max Sample Quantity,Has Serial No,Serial Number Series,Has Variants,Variant Based On,Is Purchase Item,Default Purchase Unit of Measure,Minimum Order Qty,Safety Stock,Lead Time in days,Last Purchase Rate,Is Customer Provided Item,Customer,Delivered by Supplier (Drop Ship),Country of Origin,Customs Tariff Number,Default Sales Unit of Measure,Is Sales Item,Grant Commission,Max Discount (%),Deferred Revenue Account,Enable Deferred Revenue,No of Months,Deferred Expense Account,Enable Deferred Expense,No of Months,Quality Inspection Template,Inspection Required before Purchase,Inspection Required before Delivery,Default BOM,Supply Raw Materials for Purchase,Default Item Manufacturer,Default Manufacturer Part No,Publish in Hub,Hub Category to Publish,Hub Warehouse,Synced With Hub,Emergency Medication,Published in Website,,ID,Alergy,,ID,Barcode Type,,ID,Request for,Re-order Level,Material Request Type,Check in (group),Re-order Qty,,ID,UOM,Conversion Factor,,ID,Attribute,Variant Of,Attribute Value,Numeric Values,From Range,Increment,To Range,,ID,Company,Default Warehouse,Default Price List,Default Discount Account,Default Buying Cost Center,Default Supplier,Default Expense Account,Default Selling Cost Center,Default Income Account,,ID,Supplier,Supplier Part Number,,ID,Ref Code,Customer Name,Customer Group,,ID,Item Tax Template,Tax Category,Valid From,Minimum Net Rate,Maximum Net Rate
"""GEN5""",GEN5,"Ointment,creams,gels,paste,paint ,lotion",COGPL,Bottle,,G V PAINT,G V PAINT,GERTIES-GEN GEN0373 - Gentian Violet,"Ointment,creams,gels,paste,paint ,lotion",,0,0,0,0,Topical,,,,,Paint,,0,0,1,1,0,0,0,0,90,0,0,,,,0,0,,Gentian Violet,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""0418e8c87f""",Bottle,1,,,,,,,,,,,"""342f1f8085""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""QUE319865""",QUE319865,"Tablets, Capsules and Lozenges",Tabloz,Tablet,,QUEST GINKGO BILOBA 7500MG TABS,QUEST GINKGO BILOBA 7500MG TABS,GERTIES-GEN GEN309488 - GINKGO BILOBA,"Tablets, Capsules and Lozenges",,0,0,0,0,Oral,,,,,Tablet,,0,0,1,1,0,0,0,0,80,0,0,,,,0,0,,GINKGO BILOBA,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""a398ebb9f5""",Tablet,1,,,,,,,,,,,"""1d2e92e22b""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""GLI160922""",GLI160922,"Tablets, Capsules and Lozenges",Tabloz,Tablet,,GLIBENCLAMIDE 5MG TABS - OUTREACH,GLIBENCLAMIDE 5MG TABS - OUTREACH,GERTIES-GEN GEN0374 - Glibenclamide,"Tablets, Capsules and Lozenges",,0,0,0,0,Oral,,,,,Tablet,,0,0,1,1,0,0,0,0,5,0,0,,,,0,0,,Glibenclamide,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""506ebf6e9f""",Tablet,1,,,,,,,,,,,"""23c31f7270""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""DIA43419""",DIA43419,"Tablets, Capsules and Lozenges",Tabloz,Tablet,,DIAMICRON MR TABS 60MG,DIAMICRON MR TABS 60MG,GERTIES-GEN GEN0376 - Gliclazide,"Tablets, Capsules and Lozenges",,0,0,0,0,Oral,,,,,Tablet,,0,0,1,1,0,0,0,0,50,0,0,,,,0,0,,Gliclazide,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""8279c2a073""",Tablet,1,,,,,,,,,,,"""fee8e10bc9""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""GLY408984""",GLY408984,"Tablets, Capsules and Lozenges",Tabloz,Tablet,,GLYPIN-MET 2MG/500MG TABS,GLYPIN-MET 2MG/500MG TABS,GERTIES-GEN GEN0378 - Glimepiride/Metformin,"Tablets, Capsules and Lozenges",,0,0,0,0,Oral,,,,,Tablet,,0,0,1,1,0,0,0,0,20,0,0,,,,0,0,,Glimepiride/Metformin,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""90b2761301""",Tablet,1,,,,,,,,,,,"""8bf5df2f8b""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""AMA2""",AMA2,"Tablets, Capsules and Lozenges",Tabloz,Tablet,,AMARYL M SR 2MG/500MG TABS-PD,AMARYL M SR 2MG/500MG TABS-PD,GERTIES-GEN GEN0378 - Glimepiride/Metformin,"Tablets, Capsules and Lozenges",,0,0,0,0,Oral,,,,,Tablet,,0,0,1,1,0,0,0,0,60,0,0,,,,0,0,,Glimepiride/Metformin,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""757a21a45c""",Tablet,1,,,,,,,,,,,"""05a0423fbc""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""CAR406729""",CAR406729,"Tablets, Capsules and Lozenges",Tabloz,Tablet,,CARTIMOVE TAB-PD,CARTIMOVE TAB-PD,"GERTIES-GEN GEN395845 - Glucosamine,Chondroitin & multivitamin","Tablets, Capsules and Lozenges",,0,0,0,0,Oral,,,,,Tablet,,0,0,1,1,0,0,0,0,55,0,0,,,,0,0,,"Glucosamine,Chondroitin &amp; multivitamin",0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""94c467a3bf""",Tablet,1,,,,,,,,,,,"""4f8836457c""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""CAR48596""",CAR48596,"Tablets, Capsules and Lozenges",Tabloz,Capsule,,CARTIL FORTE CAPS-PD,CARTIL FORTE CAPS-PD,GERTIES-GEN GEN187221 - Glucosamine/chondroitin,"Tablets, Capsules and Lozenges",,0,0,0,0,Oral,,,,,Capsule,,0,0,1,1,0,0,0,0,70,0,0,,,,0,0,,Glucosamine/chondroitin,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""678d357a11""",Capsule,1,,,,,,,,,,,"""3ffa752493""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""CAR321224""",CAR321224,"Tablets, Capsules and Lozenges",Tabloz,Capsule,,CARTIL OMEGA CAPS-PD,CARTIL OMEGA CAPS-PD,GERTIES-GEN GEN187221 - Glucosamine/chondroitin,"Tablets, Capsules and Lozenges",,0,0,0,0,Oral,,,,,Capsule,,0,0,1,1,0,0,0,0,75,0,0,,,,0,0,,Glucosamine/chondroitin,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""4abba7c176""",Capsule,1,,,,,,,,,,,"""b1e71087d7""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""CAR197071""",CAR197071,"Tablets, Capsules and Lozenges",Tabloz,Pack,,CARTICARE FORTE CAPS (WHOLE PACK)  - PD,CARTICARE FORTE CAPS (WHOLE PACK)  - PD,GERTIES-GEN GEN187221 - Glucosamine/chondroitin,"Tablets, Capsules and Lozenges",,0,0,0,0,Oral,,,,,Capsule,,0,0,1,1,0,0,0,0,2295,0,0,,,,0,0,,Glucosamine/chondroitin,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""8fd9ccef5d""",Pack,1,,,,,,,,,,,"""049e8025f8""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""VIT319570""",VIT319570,"Tablets, Capsules and Lozenges",Tabloz,Capsule,,VITAHEALTH JOINTCARE FORTIFIED CAPS,VITAHEALTH JOINTCARE FORTIFIED CAPS,GERTIES-GEN GEN309196 - Glucosamine/Chondroitin/Omega 3,"Tablets, Capsules and Lozenges",,0,0,0,0,Oral,,,,,Capsule,,0,0,1,1,0,0,0,0,90,0,0,,,,0,0,,Glucosamine/Chondroitin/Omega 3,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""2a96d5f5a3""",Capsule,1,,,,,,,,,,,"""205656e0b6""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""COL431857""",COL431857,Granules & Powder,Granules & Powder,Pack,,COLLAJOINT SATCHETS 10S (WHOLE PACK),COLLAJOINT SATCHETS 10S (WHOLE PACK),GERTIES-GEN GEN420873 - Glucosamine/Collagen Hydrolysed/Vitamin C/Rosehip,Granules & Powder,,0,0,0,0,Oral,,,,,Sachets,,0,0,1,1,0,0,0,0,2900,0,0,,,,0,0,,Glucosamine/Collagen Hydrolysed/Vitamin C/Rosehip,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""4f13896cf3""",Pack,1,,,,,,,,,,,"""551c2640ac""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""GLY6""",GLY6,"Pessaries,suppositories,rectal gel",Psrg,Suppositories,,GLYCERINE 2GM CHILD SUPP - PD,GLYCERINE 2GM CHILD SUPP - PD,GERTIES-GEN GEN0383 - Glycerine,"Pessaries,suppositories,rectal gel",,0,0,0,0,Per-rectal,,,,,Suppository,,0,0,1,1,0,0,0,0,60,0,0,,,,0,0,,Glycerine,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""c3f06bc12f""",Suppositories,1,,,,,,,,,,,"""fd5881008c""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""GLY160923""",GLY160923,"Pessaries,suppositories,rectal gel",Psrg,Suppositories,,GLYCERINE 1G SUPP -OUTREACH,GLYCERINE 1G SUPP -OUTREACH,GERTIES-GEN GEN0383 - Glycerine,"Pessaries,suppositories,rectal gel",,0,0,0,0,Per-rectal,,,,,Suppository,,0,0,1,1,0,0,0,0,70,0,0,,,,0,0,,Glycerine,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""59d1554d12""",Suppositories,1,,,,,,,,,,,"""7140cb2fd6""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""GLY2""",GLY2,"Mixtures,syrups,suspension,oral drops",Msod,Bottle,,GLYCERINE PURE 100ML,GLYCERINE PURE 100ML,GERTIES-GEN GEN0383 - Glycerine,"Mixtures,syrups,suspension,oral drops",,0,0,0,0,Oral,,,,,Suspension,,0,0,1,1,0,0,0,0,150,0,0,,,,0,0,,Glycerine,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""ed74ad8104""",Bottle,1,,,,,,,,,,,"""ec736465ab""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""NIT2""",NIT2,Injection,Injection,Ampoule,,NITRONAL INJ. 1MG/ML 5ML-PD,NITRONAL INJ. 1MG/ML 5ML-PD,GERTIES-GEN GEN44099 - glyceryl trinitrate,Injection,,0,0,0,0,Intravenous,,,,,Injection,,0,0,1,1,0,0,0,0,700,0,0,,,,0,0,,glyceryl trinitrate,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""0191f99bbc""",Ampoule,1,,,,,,,,,,,"""051cced233""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""DEM162512""",DEM162512,"Ointment,creams,gels,paste,paint ,lotion",COGPL,Tube,,DEMELAN CREAM 15G - PD,DEMELAN CREAM 15G - PD,GERTIES-GEN GEN152764 - Glycolic acid/Arbutin/Kojic acid dipalmitate,"Ointment,creams,gels,paste,paint ,lotion",,0,0,0,0,Topical,,,,,Cream,,0,0,1,1,0,0,0,0,1800,0,0,,,,0,0,,Glycolic acid/Arbutin/Kojic acid dipalmitate,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""512e798642""",Tube,1,,,,,,,,,,,"""10bdbef27f""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""GLY7""",GLY7,Injection,Injection,Ampoule,,GLYCOPYRRONIUM INJ 200MCG/ML-PD(MARTINDALE),GLYCOPYRRONIUM INJ 200MCG/ML-PD(MARTINDALE),GERTIES-GEN GEN0384 - Glycopyrrolate,Injection,,0,0,0,0,Intravenous,,,,,Injection,,0,0,1,1,0,0,0,0,140,0,0,,,,0,0,,Glycopyrrolate,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""02442b6842""",Ampoule,1,,,,,,,,,,,"""a5a05ea955""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""PYR322752""",PYR322752,Injection,Injection,Ampoule,,PYROLATE 200MCG/ML INJ-PD,PYROLATE 200MCG/ML INJ-PD,GERTIES-GEN GEN0384 - Glycopyrrolate,Injection,,0,0,0,0,Intravenous,,,,,Injection,,0,0,1,1,0,0,0,0,140,0,0,,,,0,0,,Glycopyrrolate,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""22da9c43e6""",Ampoule,1,,,,,,,,,,,"""504835df13""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""GLY370652""",GLY370652,"Tablets, Capsules and Lozenges",Tabloz,Tablet,,GLYCOPYRROLATE 1MG TABS-PD,GLYCOPYRROLATE 1MG TABS-PD,GERTIES-GEN GEN0384 - Glycopyrrolate,"Tablets, Capsules and Lozenges",,0,0,0,0,Oral,,,,,Tablet,,0,0,1,1,0,0,0,0,140,0,0,,,,0,0,,Glycopyrrolate,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""881551d0c9""",Tablet,1,,,,,,,,,,,"""8c91c6769f""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""NAN433589""",NAN433589,Granules & Powder,Granules & Powder,Tin,,NANNY CARE 1 INFANT GOAT MILK 450G,NANNY CARE 1 INFANT GOAT MILK 450G,GERTIES-GEN GEN422599 - Goat milk base formula (0-6months),Granules & Powder,,0,0,0,0,Oral,,,,,Granules & Powder,,0,0,1,1,0,0,0,0,5000,0,0,,,,0,0,,Goat milk base formula (0-6months),0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""f36d4d9ae6""",Tin,1,,,,,,,,,,,"""075e55a869""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""NA405110""",NA405110,Granules & Powder,Granules & Powder,Tin,,NANNY CARE GOATS MILK 2 (900G),NANNY CARE GOATS MILK 2 (900G),GERTIES-GEN GEN394233 - Goat Milk Based Formula (From 6 months),Granules & Powder,,0,0,0,0,Oral,,,,,Granules & Powder,,0,0,1,1,0,0,0,0,9745,0,0,,,,0,0,,Goat Milk Based Formula (From 6 months),0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""9580076af7""",Tin,1,,,,,,,,,,,"""6e60b030be""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""ZOL23771""",ZOL23771,Injection,Injection,Vial,,ZOLADEX 3.6MG(DEPOT) INJ,ZOLADEX 3.6MG(DEPOT) INJ,GERTIES-GEN GEN389587 - Goserelin,Injection,,0,0,0,0,Intravenous,,,,,Injection,,0,0,1,1,0,0,0,0,9200,0,0,,,,0,0,,Goserelin,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""455b32e97b""",Vial,1,,,,,,,,,,,"""9580b6b5f4""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""ZOL400437""",ZOL400437,Injection,Injection,Vial,,ZOLADEX LA 10.8MG INJECTION,ZOLADEX LA 10.8MG INJECTION,GERTIES-GEN GEN389587 - Goserelin,Injection,,0,0,0,0,Intravenous,,,,,Injection,,0,0,1,1,0,0,0,0,24300,0,0,,,,0,0,,Goserelin,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""4eefbe29c2""",Vial,1,,,,,,,,,,,"""528740c8a8""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""GRA321226""",GRA321226,Injection,Injection,Vial,,GRANIDENK 1MG INJ-PD,GRANIDENK 1MG INJ-PD,GERTIES-GEN GEN0387 - Granisetron,Injection,,0,0,0,0,Intravenous,,,,,Injection,,0,0,1,1,0,0,0,0,500,0,0,,,,0,0,,Granisetron,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""7972173428""",Vial,1,,,,,,,,,,,"""42aa89c3db""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""GRI4""",GRI4,"Tablets, Capsules and Lozenges",Tabloz,Tablet,,GRISEOFULVIN 125MG TABS-PD,GRISEOFULVIN 125MG TABS-PD,GERTIES-GEN GEN0388 - Griseofulvin,"Tablets, Capsules and Lozenges",,0,0,0,0,Oral,,,,,Tablet,,0,0,1,1,0,0,0,0,5,0,0,,,,0,0,,Griseofulvin,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""6e7416a0ed""",Tablet,1,,,,,,,,,,,"""7dbe910406""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""GRI7""",GRI7,"Tablets, Capsules and Lozenges",Tabloz,Tablet,,GRISEOFULVIN TABS 250MG -OUTREACH,GRISEOFULVIN TABS 250MG -OUTREACH,GERTIES-GEN GEN0388 - Griseofulvin,"Tablets, Capsules and Lozenges",,0,0,0,0,Oral,,,,,Tablet,,0,0,1,1,0,0,0,0,5,0,0,,,,0,0,,Griseofulvin,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""ee1f4c0d76""",Tablet,1,,,,,,,,,,,"""33b674ea9b""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""GRI13593""",GRI13593,"Tablets, Capsules and Lozenges",Tabloz,Tablet,,GRISEOFULVIN 500MG TABS -OUTREACH,GRISEOFULVIN 500MG TABS -OUTREACH,GERTIES-GEN GEN0388 - Griseofulvin,"Tablets, Capsules and Lozenges",,0,0,0,0,Oral,,,,,Tablet,,0,0,1,1,0,0,0,0,8,0,0,,,,0,0,,Griseofulvin,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""a69226c2e2""",Tablet,1,,,,,,,,,,,"""0ca6d3f630""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
"""GRI32352""",GRI32352,"Tablets, Capsules and Lozenges",Tabloz,Tablet,,GRISEOFULVIN TABLETS 125MG -OUTREACH,GRISEOFULVIN TABLETS 125MG -OUTREACH,GERTIES-GEN GEN0388 - Griseofulvin,"Tablets, Capsules and Lozenges",,0,0,0,0,Oral,,,,,Tablet,,0,0,1,1,0,0,0,0,8,0,0,,,,0,0,,Griseofulvin,0,31-12-2099,Purchase,,,0,,1,0,,1,0,0,0,,0,Item Attribute,1,,0,0,0,0,0,,0,,,,1,1,0,,0,0,,0,0,,0,0,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,"""ba6376a4cb""",Tablet,1,,,,,,,,,,,"""4eaef6599b""",Gertrudes Children Hospital,Pharmacy MSA - GCH,Standard Selling,,,,5002 - COGS Drugs Sales - GCH,Main - GCH,4002 - Drugs Income - GCH,,,,,,,,,,,,,,,,
